"No.","Time","Source","Destination","Protocol","Length","Info"
"1288","32.672431","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=499 Ack=14167 Win=132096 Len=0"
"1289","32.701607","192.168.1.174","82.102.180.152","TLSv1.2","221","Application Data"
"1290","32.704381","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=3038 Ack=44649 Win=1962 Len=0"
"1291","32.704957","82.102.180.152","192.168.1.174","TCP","60","443  >  59826 [ACK] Seq=14167 Ack=666 Win=64128 Len=0"
"1292","32.706847","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=14167 Ack=666 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1293","32.706847","82.102.180.152","192.168.1.174","TLSv1.2","1264","Application Data"
"1294","32.706885","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=666 Ack=16829 Win=132096 Len=0"
"1296","32.760747","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","257","Application Data"
"1297","32.765396","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=134573 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1298","32.765396","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=135973 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1299","32.765396","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=137373 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1300","32.765396","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","174","Application Data"
"1301","32.765502","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=2888 Ack=138873 Win=131584 Len=0"
"1303","32.851522","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","258","Application Data"
"1304","32.854599","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=138873 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1305","32.854599","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=140273 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1306","32.854666","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3072 Ack=141673 Win=131584 Len=0"
"1307","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=141673 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1308","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=143073 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1309","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=144473 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1310","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=145873 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1311","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=147273 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1312","32.856256","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","212","Application Data"
"1313","32.856332","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3072 Ack=148811 Win=131584 Len=0"
"1314","32.901158","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","263","Application Data"
"1315","32.904701","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=148811 Ack=3261 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1316","32.905473","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=150211 Ack=3261 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1317","32.905473","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","994","Application Data"
"1318","32.905501","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3261 Ack=152531 Win=131584 Len=0"
"1319","32.945440","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","259","Application Data"
"1320","32.948515","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=152531 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1321","32.949663","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=153931 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1322","32.949699","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3446 Ack=155331 Win=131584 Len=0"
"1324","32.951562","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=155331 Ack=3446 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1325","32.951562","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","811","Application Data"
"1326","32.951621","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3446 Ack=157468 Win=131584 Len=0"
"1328","33.040213","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","255","Application Data"
"1329","33.044068","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=157468 Ack=3627 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1330","33.044068","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59825 [ACK] Seq=158868 Ack=3627 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"1331","33.044068","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","267","Application Data"
"1332","33.044153","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [ACK] Seq=3627 Ack=160461 Win=131584 Len=0"
"1333","33.088218","192.168.1.174","82.102.180.152","TLSv1.2","228","Application Data"
"1334","33.091164","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=16829 Ack=840 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1335","33.092573","82.102.180.152","192.168.1.174","TCP","1506","443  >  59826 [ACK] Seq=18281 Ack=840 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"1336","33.092573","82.102.180.152","192.168.1.174","TLSv1.2","1068","Application Data"
"1337","33.092613","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [ACK] Seq=840 Ack=20747 Win=132096 Len=0"
"1340","33.141248","192.168.1.174","82.102.180.152","TLSv1.2","225","Application Data"
"1349","33.159324","82.102.180.152","192.168.1.174","TLSv1.2","1326","Application Data"
"1363","33.166612","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59825  >  443 [RST, ACK] Seq=3627 Ack=160461 Win=0 Len=0"
"1364","33.167322","192.168.1.174","82.102.180.152","TCP","54","59826  >  443 [RST, ACK] Seq=1011 Ack=22019 Win=0 Len=0"
"1391","35.071581","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","137","Application Data"
"1392","35.123302","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=44649 Ack=3101 Win=513 Len=0"
"1467","37.573241","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","137","Application Data"
"1468","37.622105","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=44649 Ack=3164 Win=513 Len=0"
"1476","40.925934","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","586","443  >  52044 [ACK] Seq=3164 Ack=44649 Win=1962 Len=512 [TCP segment of a reassembled PDU]"
"1477","40.925934","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","586","443  >  52044 [PSH, ACK] Seq=3676 Ack=44649 Win=1962 Len=512 [TCP segment of a reassembled PDU]"
"1478","40.925934","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","529","Application Data"
"1479","40.926018","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=44649 Ack=4643 Win=516 Len=0"
"1480","41.009350","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","149","Application Data"
"1481","41.038545","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","162","Application Data"
"1482","41.065330","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4643 Ack=44724 Win=1962 Len=0"
"1483","41.094637","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4643 Ack=44812 Win=1962 Len=0"
"1488","41.195211","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","150","Application Data"
"1489","41.239551","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=44812 Ack=4719 Win=516 Len=0"
"1520","50.140751","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","168","Application Data"
"1521","50.151029","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","147","Application Data"
"1522","50.206952","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=44885 Win=1962 Len=0"
"1523","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=44885 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1524","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=46277 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1525","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=47669 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1526","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=49061 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1527","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=50453 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1528","50.532181","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=51845 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1529","50.591456","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=46277 Win=1973 Len=0"
"1530","50.591456","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=47669 Win=1984 Len=0"
"1531","50.591529","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=53237 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1532","50.591529","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=54629 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1533","50.592763","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=49061 Win=1994 Len=0"
"1534","50.592763","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=51845 Win=2016 Len=0"
"1535","50.592763","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=53237 Win=2027 Len=0"
"1536","50.592829","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=56021 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1537","50.592829","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=57413 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1538","50.592829","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=58805 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1539","50.592829","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Application Data"
"1540","50.648308","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=54629 Win=2038 Len=0"
"1541","50.648308","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=56021 Win=2049 Len=0"
"1542","50.648379","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=61589 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1543","50.648379","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=62981 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1544","50.649401","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=58805 Win=2071 Len=0"
"1545","50.649463","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=64373 Ack=4813 Win=515 Len=1392 [TCP segment of a reassembled PDU]"
"1546","50.649463","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1035","Application Data"
"1547","50.649553","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=61589 Win=2092 Len=0"
"1548","50.704810","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=64373 Win=2114 Len=0"
"1549","50.705590","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=65765 Win=2125 Len=0"
"1550","50.707419","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=4813 Ack=66726 Win=2136 Len=0"
"1552","50.823059","192.168.1.174","20.199.120.151","TLSv1.2","98","Application Data"
"1553","50.825379","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","161","Application Data"
"1554","50.880128","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=66726 Ack=4900 Win=515 Len=0"
"1555","50.880284","20.199.120.151","192.168.1.174","TLSv1.2","229","Application Data"
"1556","50.934139","192.168.1.174","20.199.120.151","TCP","54","54306  >  443 [ACK] Seq=89 Ack=351 Win=512 Len=0"
"1557","51.170598","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","154","Application Data"
"1558","51.170598","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","180","Application Data"
"1559","51.170653","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=66726 Ack=5086 Win=514 Len=0"
"1560","51.204813","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","152","Application Data"
"1561","51.218573","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","154","Application Data"
"1562","51.263951","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=66804 Win=2136 Len=0"
"1563","51.276476","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=66884 Win=2136 Len=0"
"1564","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=66884 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1565","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=68276 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1566","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=69668 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1567","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=71060 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1568","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=72452 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1569","52.139048","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=73844 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1570","52.196967","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=68276 Win=2147 Len=0"
"1571","52.196967","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=71060 Win=2168 Len=0"
"1572","52.197037","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=75236 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1573","52.197037","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=76628 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1574","52.197037","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=78020 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1575","52.197424","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=73844 Win=2190 Len=0"
"1576","52.197424","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=75236 Win=2201 Len=0"
"1577","52.197473","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=79412 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1578","52.197473","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=80804 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1579","52.197473","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1466","Application Data"
"1580","52.254444","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=76628 Win=2212 Len=0"
"1581","52.254444","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=78020 Win=2223 Len=0"
"1582","52.254444","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=79412 Win=2234 Len=0"
"1583","52.254444","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=80804 Win=2245 Len=0"
"1584","52.254525","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=83588 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1585","52.254525","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=84980 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1586","52.254525","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","1466","52044  >  443 [ACK] Seq=86372 Ack=5086 Win=514 Len=1392 [TCP segment of a reassembled PDU]"
"1587","52.254525","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TLSv1.2","1035","Application Data"
"1588","52.257504","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=82196 Win=2255 Len=0"
"1589","52.257504","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=83588 Win=2266 Len=0"
"1590","52.312935","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","74","443  >  52044 [ACK] Seq=5086 Ack=88725 Win=2306 Len=0"
"1591","52.496631","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","161","Application Data"
"1592","52.539323","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2a03:2880:f277:cc:face:b00c:0:167","TCP","74","52044  >  443 [ACK] Seq=88725 Ack=5173 Win=514 Len=0"
"1596","52.804505","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","154","Application Data"
"1597","52.804505","2a03:2880:f277:cc:face:b00c:0:167","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","180","Application Data"
